rank,name,position,team,salary,season,salary_zscore,position_encoded,team_encoded,high_earner,experience_years,is_rookie_contract,is_veteran
378,Dan Langhi,Power Forward,Houston Rockets,465000,2002,-0.8006741421155887,6,12,0,1,1,0
109,Dan Majerle,Guard,Miami Heat,4000000,2001,0.1348137230737464,3,20,0,0,1,0
348,Dan Majerle,Guard,Phoenix Suns,590000,2002,-0.766715338457316,3,29,0,1,1,0
372,Dan McClintock,Center,Denver Nuggets,26000,2001,-0.9587141953424533,0,8,0,0,1,0
118,Dana Barros,Point Guard,Detroit Pistons,3700000,2001,0.05226254654509519,5,9,0,0,1,0
250,Dana Barros,Point Guard,Detroit Pistons,1500000,2002,-0.5194952478250907,5,9,0,1,1,0
405,Daniel Ewing,Point Guard,LA Clippers,450000,2006,-0.8772317997637789,5,14,0,0,1,0
409,Daniel Ewing,Point Guard,LA Clippers,664209,2007,-0.7817730830357569,5,14,0,1,1,0
385,Daniel Ewing,Point Guard,LA Clippers,770610,2008,-0.7223298086664638,5,14,0,2,1,0
499,Daniel Gafford,Power Forward,Chicago Bulls,898310,2020,-0.731533575063785,6,5,0,0,1,0
451,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,412718,2007,-0.8437737267942982,7,6,0,0,1,0
420,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,687456,2008,-0.7413022955985218,7,6,0,1,1,0
190,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,3700000,2009,-0.13640850113969727,7,6,0,2,1,0
169,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,4088500,2010,-0.032605684404138344,7,6,0,3,1,0
174,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,4015334,2011,0.041689679851577274,7,6,0,4,0,0
158,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,4403834,2012,0.2255362192772246,7,6,0,5,0,0
153,Daniel Gibson,Shooting Guard,Cleveland Cavaliers,4792332,2013,0.3754784096868114,7,6,1,6,0,0
425,Daniel Hamilton,Forward,Atlanta Hawks,1349383,2019,-0.6880598599516423,1,0,0,0,1,0
494,Daniel Ochefu,Power Forward,Washington Wizards,543471,2017,-0.7172636397620328,6,35,0,0,1,0
406,Daniel Ochefu,Power Forward,Washington Wizards,1312611,2018,-0.6091383348019735,6,35,0,1,1,0
345,Daniel Orton,Center,Washington Wizards,1028400,2011,-0.6384561356239145,0,35,0,0,1,0
351,Daniel Orton,Center,Orlando Magic,1105560,2012,-0.5532077167401246,0,27,0,1,1,0
395,Daniel Orton,Center,Oklahoma City Thunder,916099,2013,-0.5627300422534582,0,26,0,2,1,0
347,Daniel Santiago,Center,Phoenix Suns,316000,2001,-0.8789147246980905,0,29,0,0,1,0
377,Daniel Santiago,Center,Phoenix Suns,465000,2002,-0.8006741421155887,0,29,0,1,1,0
531,Daniel Theis,Center,Boston Celtics,815615,2018,-0.680038953566111,0,2,0,0,1,0
421,Daniel Theis,Center,Boston Celtics,1378242,2019,-0.6843476952001057,0,2,0,1,1,0
205,Daniel Theis,Center,Boston Celtics,5000000,2020,-0.26185679720814453,0,2,0,2,1,0
223,Danilo Gallinari,Power Forward,New York Knicks,2873520,2009,-0.3125721377081338,6,25,0,0,1,0
206,Danilo Gallinari,Power Forward,New York Knicks,3089040,2010,-0.24794972061250675,6,25,0,1,1,0
201,Danilo Gallinari,Power Forward,New York Knicks,3304560,2011,-0.12015854372777772,6,25,0,2,1,0
166,Danilo Gallinari,Power Forward,Denver Nuggets,4190182,2012,0.17509159296116392,6,8,0,3,1,0
63,Danilo Gallinari,Power Forward,Denver Nuggets,9439000,2013,1.5001639461239629,6,8,1,4,0,0
54,Danilo Gallinari,Power Forward,Oklahoma City Thunder,10146925,2014,1.1897912999363032,6,26,1,5,0,0
52,Danilo Gallinari,Power Forward,Denver Nuggets,10854850,2015,1.5366281753820086,6,8,1,6,0,0
38,Danilo Gallinari,Power Forward,Denver Nuggets,14000000,2016,1.9188416649351518,6,8,1,7,0,0
57,Danilo Gallinari,Power Forward,Denver Nuggets,15050000,2017,1.6355447946435449,6,8,1,8,0,0
36,Danilo Gallinari,Power Forward,LA Clippers,20559599,2018,2.1366048070863495,6,14,1,9,0,0
39,Danilo Gallinari,Power Forward,LA Clippers,21587579,2019,1.9152014389807013,6,14,1,10,0,1
49,Danilo Gallinari,Power Forward,Oklahoma City Thunder,22615559,2020,1.7552676054760976,6,26,1,11,0,1
253,Danny Ferry,Forward,San Antonio Spurs,1200000,2001,-0.6356639245269983,1,32,0,0,1,0
286,Danny Ferry,Forward,San Antonio Spurs,1000000,2002,-0.6553304624581816,1,32,0,1,1,0
235,Danny Ferry,Forward,San Antonio Spurs,1100000,2003,-0.8413080766131701,1,32,0,2,1,0
109,Danny Fortson,Center,Golden State Warriors,4441000,2002,0.2794874846467494,0,11,0,0,1,0
100,Danny Fortson,Center,Golden State Warriors,4935000,2003,0.03746188660483076,0,11,0,1,1,0
73,Danny Fortson,Center,Dallas Mavericks,5428000,2004,-0.08837218991352591,0,7,0,2,1,0
50,Danny Fortson,Center,Oklahoma City Thunder,5922000,2005,-0.19360029567061185,0,26,0,3,1,0
97,Danny Fortson,Center,Oklahoma City Thunder,6207670,2006,0.5465645048461814,0,26,1,4,0,0
90,Danny Fortson,Center,Oklahoma City Thunder,6596990,2007,0.6808488051369502,0,26,1,5,0,0
290,Danny Granger,Small Forward,Indiana Pacers,1318920,2006,-0.6623592758084833,8,13,0,0,1,0
299,Danny Granger,Small Forward,Indiana Pacers,1417800,2007,-0.5959885932105031,8,13,0,1,1,0
295,Danny Granger,Small Forward,Indiana Pacers,1516800,2008,-0.5520784674942739,8,13,0,2,1,0
246,Danny Granger,Small Forward,Indiana Pacers,2329805,2009,-0.4284646113999442,8,13,0,3,1,0
58,Danny Granger,Small Forward,Indiana Pacers,10130500,2010,1.2692059606551556,8,13,1,4,0,0
52,Danny Granger,Small Forward,Indiana Pacers,10973202,2011,1.6260450103780733,8,13,1,5,0,0
39,Danny Granger,Small Forward,Indiana Pacers,12015904,2012,2.0227954382019058,8,13,1,6,0,0
35,Danny Granger,Small Forward,Indiana Pacers,13058606,2013,2.3762580668576008,8,13,1,7,0,0
411,Danny Granger,Small Forward,LA Clippers,249683,2014,-0.8330514513788374,8,14,0,8,0,0
260,Danny Granger,Small Forward,Miami Heat,2077000,2015,-0.4036856768533211,8,20,0,9,0,0
259,Danny Granger,Small Forward,Detroit Pistons,2170465,2016,-0.42920326989572116,8,9,0,10,0,1
447,Danny Green,Shooting Guard,Cleveland Cavaliers,457588,2010,-0.8149233811577846,7,6,0,0,1,0
527,Danny Green,Shooting Guard,San Antonio Spurs,130022,2011,-0.8430231054381927,7,32,0,1,1,0
436,Danny Green,Shooting Guard,San Antonio Spurs,854389,2012,-0.6125108228960757,7,32,0,2,1,0
201,Danny Green,Shooting Guard,San Antonio Spurs,3500000,2013,0.0626806998708967,7,32,0,3,1,0
159,Danny Green,Shooting Guard,San Antonio Spurs,3762500,2014,-0.11508614294780192,7,32,0,4,0,0
165,Danny Green,Shooting Guard,San Antonio Spurs,4025000,2015,0.026913089832646717,7,32,0,5,0,0
74,Danny Green,Shooting Guard,San Antonio Spurs,10000000,2016,1.124881484816196,7,32,1,6,0,0
108,Danny Green,Shooting Guard,San Antonio Spurs,10000000,2017,0.816487210727491,7,32,1,7,0,0
118,Danny Green,Shooting Guard,San Antonio Spurs,10000000,2018,0.630190061291278,7,32,1,8,0,0
123,Danny Green,Shooting Guard,Toronto Raptors,10000000,2019,0.4246784714681252,7,33,1,9,0,0
86,Danny Green,Shooting Guard,Los Angeles Lakers,14634146,2020,0.8413310718582178,7,16,1,10,0,1
257,Danny Manning,Forward,Utah Jazz,1200000,2001,-0.6356639245269983,1,34,0,0,1,0
249,Danny Manning,Forward,Dallas Mavericks,1500000,2002,-0.5194952478250907,1,7,0,1,1,0
206,Danny Manning,Forward,Detroit Pistons,1650000,2003,-0.7152784860603929,1,9,0,2,1,0
439,Dante Cunningham,Forward,Portland Trail Blazers,457588,2010,-0.8149233811577846,1,30,0,0,1,0
440,Dante Cunningham,Forward,Charlotte Hornets,762195,2011,-0.6990728806904788,1,4,0,1,1,0
284,Dante Cunningham,Forward,Memphis Grizzlies,2000000,2012,-0.3420246172973985,1,19,0,2,1,0
291,Dante Cunningham,Forward,Minnesota Timberwolves,2090000,2013,-0.2785975249509291,1,22,0,3,1,0
231,Dante Cunningham,Forward,Minnesota Timberwolves,2180000,2014,-0.4385245972117484,1,22,0,4,0,0
453,Dante Cunningham,Forward,New Orleans Pelicans,716043,2015,-0.7045205873834209,1,24,0,5,0,0
226,Dante Cunningham,Forward,New Orleans Pelicans,2850000,2016,-0.29432233714643746,1,24,0,6,0,0
256,Dante Cunningham,Forward,New Orleans Pelicans,2978250,2017,-0.3223677575621229,1,24,0,7,0,0
278,Dante Cunningham,Forward,San Antonio Spurs,2487000,2019,-0.5417269403027014,1,32,0,8,0,0
181,Dante Exum,Point Guard,Utah Jazz,3615000,2015,-0.06371601403862986,5,34,0,0,1,0
185,Dante Exum,Point Guard,Cleveland Cavaliers,3777720,2016,-0.11017915257144806,5,6,0,1,1,0
220,Dante Exum,Point Guard,Utah Jazz,3940320,2017,-0.16632998929318868,5,34,0,2,1,0
200,Dante Exum,Point Guard,Utah Jazz,4992385,2018,-0.08418792571983752,5,34,0,3,1,0
127,Dante Exum,Point Guard,Utah Jazz,9600000,2019,0.37322603373242297,5,34,0,4,0,0
134,Dante Exum,Point Guard,Utah Jazz,9600000,2020,0.26488051793169937,5,34,0,5,0,0
528,Danuel House Jr.,Small Forward,Washington Wizards,543471,2017,-0.7172636397620328,8,35,0,0,1,0
476,Danuel House Jr.,Small Forward,Houston Rockets,247827,2019,-0.8297542137076153,8,12,0,1,1,0
251,Danuel House Jr.,Small Forward,Houston Rockets,3540000,2020,-0.42903864070905157,8,12,0,2,1,0
491,Darington Hobson,Shooting Guard,Milwaukee Bucks,473604,2011,-0.764787074922386,7,21,0,0,1,0
504,Darington Hobson,Shooting Guard,Milwaukee Bucks,762195,2012,-0.6342784257202144,7,21,0,1,1,0
560,Darington Hobson,Shooting Guard,Milwaukee Bucks,762195,2013,-0.599981165595996,7,21,0,2,1,0
286,Dario Saric,Power Forward,Philadelphia 76ers,2318280,2017,-0.4294080414546136,6,28,0,0,1,0
272,Dario Saric,Power Forward,Philadelphia 76ers,2526840,2018,-0.4359184549209284,6,28,0,1,1,0
271,Dario Saric,Power Forward,Philadelphia 76ers,2526840,2019,-0.5366022775042255,6,28,0,2,1,0
257,Dario Saric,Power Forward,Phoenix Suns,3481986,2020,-0.43568171431786085,6,29,0,3,1,0
310,Darius Bazley,Small Forward,Oklahoma City Thunder,2284800,2020,-0.5727692228750367,8,26,0,0,1,0
182,Darius Garland,Point Guard,Cleveland Cavaliers,6400920,2020,-0.10144009296342496,5,6,0,0,1,0
622,Darius Johnson-Odom,Guard,Los Angeles Lakers,473604,2013,-0.6698321047304325,3,16,0,0,1,0
154,Darius Miles,Small Forward,Los Angeles Clippers,2841000,2001,-0.1841089889152761,8,15,0,0,1,0
158,Darius Miles,Small Forward,LA Clippers,3054000,2002,-0.0973194007454445,8,14,0,1,1,0
142,Darius Miles,Small Forward,Cleveland Cavaliers,3267000,2003,-0.344751489835228,8,6,0,2,1,0
99,Darius Miles,Small Forward,Portland Trail Blazers,4130000,2004,-0.3647563469498178,8,30,0,3,1,0
64,Darius Miles,Small Forward,Portland Trail Blazers,5419000,2005,-0.29263092970488386,8,30,0,4,0,0
77,Darius Miles,Small Forward,Portland Trail Blazers,7250000,2006,0.8043190482958928,8,30,1,5,0,0
70,Darius Miles,Small Forward,Portland Trail Blazers,7750000,2007,0.9651029623832759,8,30,1,6,0,0
77,Darius Miles,Small Forward,Portland Trail Blazers,8250000,2008,0.9841741362401489,8,30,1,7,0,0
453,Darius Miles,Small Forward,Memphis Grizzlies,450399,2009,-0.8290586917751971,8,19,0,8,0,0
367,Darius Miles,Small Forward,Memphis Grizzlies,854389,2011,-0.6780796604479332,8,19,0,9,0,0
385,Darius Miles,Small Forward,Memphis Grizzlies,854389,2012,-0.6125108228960757,8,19,0,10,0,1
420,Darius Miles,Small Forward,Memphis Grizzlies,854389,2013,-0.5776664105185326,8,19,0,11,0,1
642,Darius Miller,Small Forward,New Orleans Pelicans,473604,2013,-0.6698321047304325,8,24,0,0,1,0
367,Darius Miller,Small Forward,New Orleans Pelicans,788872,2014,-0.7228495829958212,8,24,0,1,1,0
410,Darius Miller,Small Forward,New Orleans Pelicans,915243,2015,-0.660488105697669,8,24,0,2,1,0
295,Darius Miller,Small Forward,New Orleans Pelicans,2100000,2018,-0.49681073597205244,8,24,0,3,1,0
294,Darius Miller,Small Forward,New Orleans Pelicans,2205000,2019,-0.5780009089063715,8,24,0,4,0,0
176,Darius Miller,Small Forward,New Orleans Pelicans,7000000,2020,-0.032840573234299376,8,24,0,5,0,0
564,Darius Morris,Guard,Los Angeles Lakers,473604,2012,-0.7024166371723809,3,16,0,0,1,0
455,Darius Morris,Guard,Brooklyn Nets,702756,2015,-0.7074576334886348,3,3,0,1,1,0
236,Darius Songaila,Power Forward,Chicago Bulls,2200000,2006,-0.44447974327783396,6,5,0,0,1,0
171,Darius Songaila,Power Forward,Washington Wizards,3650000,2007,-0.04567928990415886,6,35,0,1,1,0
170,Darius Songaila,Power Forward,Washington Wizards,3942000,2008,0.0012572145850824532,6,35,0,2,1,0
172,Darius Songaila,Power Forward,Washington Wizards,4235000,2009,-0.02237362363012227,6,35,0,3,1,0
157,Darius Songaila,Power Forward,New Orleans Pelicans,4526000,2010,0.06165823395293565,6,24,0,4,0,0
149,Darius Songaila,Power Forward,Philadelphia 76ers,4818000,2011,0.22446235615592516,6,28,0,5,0,0
145,Darius Songaila,Power Forward,Philadelphia 76ers,4818000,2012,0.32332350468909804,6,28,1,6,0,0
149,Darius Songaila,Power Forward,Philadelphia 76ers,4818000,2013,0.38169112562633384,6,28,1,7,0,0
152,Darko Milicic,Center,Orlando Magic,4135200,2006,0.03406984512879494,0,27,0,0,1,0
125,Darko Milicic,Center,Orlando Magic,5218622,2007,0.34103663159526076,0,27,0,1,1,0
95,Darko Milicic,Center,Memphis Grizzlies,6500000,2008,0.5848926569234437,0,19,1,2,1,0
99,Darko Milicic,Center,Memphis Grizzlies,7020000,2009,0.5712471873309364,0,19,1,3,1,0
90,Darko Milicic,Center,New York Knicks,7540000,2010,0.7110558337888694,0,25,1,4,0,0
160,Darko Milicic,Center,Minnesota Timberwolves,4325000,2011,0.11220279935640518,0,22,0,5,0,0
146,Darko Milicic,Center,Minnesota Timberwolves,4776500,2012,0.3135250848656631,0,22,1,6,0,0
499,Darko Milicic,Center,Boston Celtics,854389,2013,-0.5776664105185326,0,2,0,7,0,0
454,Darnell Jackson,Power Forward,Cleveland Cavaliers,450000,2009,-0.8291437383473959,6,6,0,0,1,0
421,Darnell Jackson,Power Forward,Milwaukee Bucks,736420,2010,-0.7548461311387226,6,21,0,1,1,0
404,Darnell Jackson,Power Forward,Sacramento Kings,854389,2011,-0.6780796604479332,6,31,0,2,1,0
440,Darnell Jackson,Power Forward,Indiana Pacers,854389,2012,-0.6125108228960757,6,13,0,3,1,0
474,Darnell Jackson,Power Forward,Indiana Pacers,854389,2013,-0.5776664105185326,6,13,0,4,0,0
61,Darrel Armstrong,Point Guard,Orlando Magic,4125000,2000,-0.04332544684688661,5,27,0,0,1,0
142,Darrel Armstrong,Point Guard,Orlando Magic,3100000,2001,-0.11283980651220724,5,27,0,1,1,0
121,Darrel Armstrong,Point Guard,Orlando Magic,4130000,2002,0.19499798114496691,5,27,0,2,1,0
110,Darrel Armstrong,Point Guard,Orlando Magic,4506000,2003,-0.06084119402633543,5,27,0,3,1,0
382,Darrel Armstrong,Point Guard,Dallas Mavericks,719373,2006,-0.8106193884998998,5,7,0,4,0,0
319,Darrel Armstrong,Point Guard,Indiana Pacers,1178348,2007,-0.6550212351311693,5,13,0,5,0,0
394,Darrel Armstrong,Point Guard,Brooklyn Nets,770610,2008,-0.7223298086664638,5,3,0,6,0,0
345,Darrell Arthur,Forward,Memphis Grizzlies,977160,2009,-0.7167799513792695,1,19,0,0,1,0
328,Darrell Arthur,Forward,Memphis Grizzlies,1050480,2010,-0.6871786426833565,1,19,0,1,1,0
329,Darrell Arthur,Forward,Memphis Grizzlies,1123680,2011,-0.616760211543066,1,19,0,2,1,0
279,Darrell Arthur,Forward,Phoenix Suns,2027119,2012,-0.335621645075911,1,29,0,3,1,0
231,Darrell Arthur,Forward,Memphis Grizzlies,3006217,2013,-0.056835176503000885,1,19,0,4,0,0
179,Darrell Arthur,Forward,Denver Nuggets,3231683,2014,-0.22357690438668046,1,8,0,5,0,0
184,Darrell Arthur,Forward,Denver Nuggets,3457149,2015,-0.09860844007566616,1,8,0,6,0,0
232,Darrell Arthur,Forward,Denver Nuggets,2814000,2016,-0.3014679787675081,1,8,0,7,0,0
124,Darrell Arthur,Forward,Denver Nuggets,8070175,2017,0.5034896261966398,1,8,1,8,0,0
152,Darrell Arthur,Forward,Denver Nuggets,7464912,2018,0.26853864393270815,1,8,0,9,0,0
154,Darrell Arthur,Forward,Phoenix Suns,7464912,2019,0.09858732778181062,1,29,0,10,0,1
164,Darrell Arthur,Forward,Phoenix Suns,7464912,2020,0.02039562212576478,1,29,0,11,0,1
312,Darren Collison,Guard,New Orleans Pelicans,1266120,2010,-0.6407167653015977,3,24,0,0,1,0
309,Darren Collison,Guard,Indiana Pacers,1361040,2011,-0.5627116752308265,3,13,0,1,1,0
316,Darren Collison,Guard,Indiana Pacers,1455960,2012,-0.4704759985200861,3,13,0,2,1,0
304,Darren Collison,Guard,Dallas Mavericks,1900000,2013,-0.3245853708489056,3,7,0,3,1,0
245,Darren Collison,Guard,LA Clippers,1900000,2014,-0.49575225420631713,3,14,0,4,0,0
145,Darren Collison,Guard,Sacramento Kings,4797664,2015,0.1977078359633688,3,31,0,5,0,0
147,Darren Collison,Guard,Sacramento Kings,5013559,2016,0.1351225861880595,3,31,0,6,0,0
187,Darren Collison,Guard,Sacramento Kings,5229454,2017,0.04275416504028419,3,31,0,7,0,0
120,Darren Collison,Guard,Indiana Pacers,10000000,2018,0.630190061291278,3,13,1,8,0,0
124,Darren Collison,Guard,Indiana Pacers,10000000,2019,0.4246784714681252,3,13,1,9,0,0
127,Darren Collison,Guard,Indiana Pacers,10000000,2020,0.3106837627264684,3,13,1,10,0,1
302,Darrick Martin,Point Guard,Sacramento Kings,673000,2001,-0.7806788246289955,5,31,0,0,1,0
344,Darrick Martin,Point Guard,Dallas Mavericks,590000,2002,-0.766715338457316,5,7,0,1,1,0
314,Darrick Martin,Point Guard,Toronto Raptors,1081575,2006,-0.7210515825780014,5,33,0,2,1,0
368,Darrick Martin,Point Guard,Toronto Raptors,744551,2007,-0.761966188471543,5,33,0,3,1,0
364,Darrick Martin,Point Guard,Toronto Raptors,770610,2008,-0.7223298086664638,5,33,0,4,0,0
457,Darrun Hilliard,Guard,Detroit Pistons,600000,2016,-0.7409249384633502,3,9,0,0,1,0
451,Darrun Hilliard,Guard,Detroit Pistons,874636,2017,-0.6635521140635061,3,9,0,1,1,0
437,Darryl Watkins,Center,Sacramento Kings,427163,2008,-0.8006909665103978,0,31,0,0,1,0
421,Darryl Watkins,Center,New Orleans Pelicans,711517,2009,-0.7734015718769818,0,24,0,1,1,0
442,Darryl Watkins,Center,New Orleans Pelicans,762195,2011,-0.6990728806904788,0,24,0,2,1,0
610,Darryl Watkins,Center,New Orleans Pelicans,55321,2012,-0.8011759730520395,0,24,0,3,1,0
435,Darryl Watkins,Center,New Orleans Pelicans,854389,2013,-0.5776664105185326,0,24,0,4,0,0
228,Darvin Ham,Small Forward,Milwaukee Bucks,1700000,2001,-0.49807863031257954,8,21,0,0,1,0
233,Darvin Ham,Small Forward,Milwaukee Bucks,1760000,2002,-0.4488609362158835,8,21,0,1,1,0
393,Darvin Ham,Small Forward,Denver Nuggets,770610,2008,-0.7223298086664638,8,8,0,2,1,0
242,David Andersen,Center,Houston Rockets,2314815,2010,-0.41476453704680527,0,12,0,0,1,0
237,David Andersen,Center,Toronto Raptors,2500000,2011,-0.3033624971124061,0,33,0,1,1,0
239,David Andersen,Center,Fenerbahce Ulker Fenerbahce Ulker,2685185,2012,-0.18024798388245258,0,10,0,2,1,0
251,David Andersen,Center,Fenerbahce Ulker Fenerbahce Ulker,2685185,2013,-0.1345381772625756,0,10,0,3,1,0
309,David Benoit,Forward,Utah Jazz,548000,2001,-0.8150751481826002,1,34,0,0,1,0
340,David Harrison,Center,Indiana Pacers,898200,2006,-0.7663978159254929,0,13,0,0,1,0
343,David Harrison,Center,Indiana Pacers,960840,2007,-0.7086439732117876,0,13,0,1,1,0
283,David Harrison,Center,Indiana Pacers,1734316,2008,-0.5024498330628154,0,13,0,2,1,0
396,David Harrison,Center,Indiana Pacers,797581,2009,-0.7550570901985069,0,13,0,3,1,0
348,David Lee,Power Forward,New York Knicks,861360,2006,-0.7755078649317456,6,25,0,0,1,0
349,David Lee,Power Forward,New York Knicks,926040,2007,-0.717223295743398,6,25,0,1,1,0
339,David Lee,Power Forward,New York Knicks,990600,2008,-0.6721367043036741,6,25,0,2,1,0
283,David Lee,Power Forward,New York Knicks,1788033,2009,-0.5439429359945563,6,25,0,3,1,0
96,David Lee,Power Forward,New York Knicks,7000000,2010,0.5947072259881381,6,25,1,4,0,0
53,David Lee,Power Forward,Golden State Warriors,10800000,2011,1.5866057005265712,6,11,1,5,0,0
43,David Lee,Power Forward,Golden State Warriors,11610000,2012,1.9269588647076519,6,11,1,6,0,0
38,David Lee,Power Forward,Golden State Warriors,12744000,2013,2.3001104234545546,6,11,1,7,0,0
31,David Lee,Power Forward,Golden State Warriors,13878000,2014,1.9523651582256265,6,11,1,8,0,0
20,David Lee,Power Forward,Golden State Warriors,15012000,2015,2.4555520269880513,6,11,1,9,0,0
270,David Lee,Power Forward,Dallas Mavericks,2085671,2016,-0.44603403477397285,6,7,0,10,0,1
324,David Lee,Power Forward,San Antonio Spurs,1551659,2017,-0.5537460105713085,6,32,0,11,0,1
438,David Noel,Small Forward,Milwaukee Bucks,412718,2007,-0.8437737267942982,8,21,0,0,1,0
413,David Noel,Small Forward,Milwaukee Bucks,687456,2008,-0.7413022955985218,8,21,0,1,1,0
578,David Nwaba,Shooting Guard,Los Angeles Lakers,73528,2017,-0.793483516625055,7,16,0,0,1,0
370,David Nwaba,Shooting Guard,Cleveland Cavaliers,1512601,2019,-0.6670649499957777,7,6,0,1,1,0
480,David Nwaba,Shooting Guard,Brooklyn Nets,903111,2020,-0.7309838216181359,7,3,0,2,1,0
466,David Padgett,NA,null Unknown,442114,2009,-0.8308246337568174,4,36,0,0,1,0
9,David Robinson,Center,San Antonio Spurs,13196000,2001,2.665282454265335,0,32,1,0,1,0
38,David Robinson,Center,San Antonio Spurs,9500000,2002,1.653868186304362,0,32,1,1,1,0
37,David Robinson,Center,San Antonio Spurs,10500000,2003,1.3126521982888397,0,32,1,2,1,0
527,David Stockton,Guard,Sacramento Kings,29483,2015,-0.8562823375147958,3,31,0,0,1,0
440,David Stockton,Guard,Los Angeles Lakers,845059,2016,-0.6922831665184074,3,16,0,1,1,0
593,David Stockton,Guard,Utah Jazz,44495,2018,-0.7900456440453135,3,34,0,2,1,0
412,David Stockton,Guard,Los Angeles Lakers,1378242,2019,-0.6843476952001057,3,16,0,3,1,0
463,David Stockton,Guard,Los Angeles Lakers,1378242,2020,-0.6765774678616774,3,16,0,4,0,0
367,David Vanterpool,Guard,Washington Wizards,80000,2001,-0.9438549835672961,3,35,0,0,1,0
90,David Wesley,Shooting Guard,Charlotte Hornets,2520000,2000,-0.5005588816884804,7,4,0,0,1,0
151,David Wesley,Shooting Guard,Charlotte Hornets,2880000,2001,-0.17337733596655144,7,4,0,1,1,0
152,David Wesley,Shooting Guard,Charlotte Hornets,3240000,2002,-0.046788700901934724,7,4,0,2,1,0
134,David Wesley,Shooting Guard,New Orleans Pelicans,3600000,2003,-0.2684463013732738,7,24,0,3,1,0
101,David Wesley,Shooting Guard,New Orleans Pelicans,3960000,2004,-0.40095458015179747,7,24,0,4,0,0
120,David Wesley,Shooting Guard,Houston Rockets,5075000,2006,0.2664700638062184,7,12,0,5,0,0
273,David Wesley,Shooting Guard,Cleveland Cavaliers,1750000,2007,-0.5140905775495554,7,6,0,6,0,0
279,David Wesley,Shooting Guard,Brooklyn Nets,1750000,2008,-0.49887135836475643,7,3,0,7,0,0
